filter,SurrogateKey,TenantID,pkBookingID,fkUserID,fkLocationID,dateAdded,trackDate,fkHostID,noShow,BookingSource,deleteBooking,RealStartDateTimeUTC,RealEndDateTimeUTC,bookingRealStartTime,bookingRealEndTime,cleanDownPeriod,cleanDownUnit,PipelineExecutionDate
3250,398841,condeco777,3250,58,3,2024-02-21 06:32:45.017000,None,None,None,11,0,None,None,None,None,0,0,2024-02-22
3251,360925,condeco777,3251,51,3,2024-02-21 06:35:04.763000,None,None,None,1,0,None,None,None,None,0,0,2024-02-22
3252,361228,condeco777,3252,51,3,2024-02-21 06:35:41.540000,None,None,None,1,0,None,None,None,None,0,0,2024-02-22
3253,384031,condeco777,3253,2,3,2024-02-21 06:38:15,2024-02-21 08:00:56.527000,None,None,None,0,2024-02-21 08:01:56,None,Feb 21 2024  8:01AM,None,0,0,2024-02-22
3254,387674,condeco777,3254,2,3,2024-02-21 06:40:30,2024-02-21 08:01:06.437000,None,None,None,0,2024-02-21 08:01:06,None,Feb 21 2024  8:01AM,None,0,0,2024-02-22
3255,385763,condeco777,3255,2,3,2024-02-21 06:40:57,2024-02-21 08:01:11.623000,None,None,None,0,2024-02-21 08:01:11,None,Feb 21 2024  8:01AM,None,0,0,2024-02-22
3256,364704,condeco777,3256,2,3,2024-02-21 06:41:46,2024-02-21 08:01:26.767000,None,None,None,0,2024-02-21 08:01:26,None,Feb 21 2024  8:01AM,None,0,0,2024-02-22
3257,392059,condeco777,3257,2,3,2024-02-21 06:42:08,2024-02-21 08:01:20.753000,None,None,None,0,2024-02-21 08:01:20,None,Feb 21 2024  8:01AM,None,0,0,2024-02-22
3258,355647,condeco777,3258,31,17,2024-02-21 14:53:16.330000,None,None,None,1,0,None,None,None,None,0,0,2024-02-22
3259,392119,condeco777,3259,32,3,2024-02-22 11:44:55.860000,None,None,None,9,0,None,None,None,None,0,0,2024-02-23
3260,401537,condeco777,3260,31,11,2024-02-23 10:40:41.487000,None,None,None,11,0,None,None,None,None,0,0,2024-02-26
3261,389892,condeco777,3261,31,11,2024-02-26 16:24:09.760000,None,None,None,11,0,None,None,None,None,0,0,2024-02-27
3262,387256,condeco777,3262,35,14,2024-02-26 16:46:20.180000,2024-02-26 16:51:29,None,None,9,0,2024-02-26 11:21:29,None,Feb 26 2024  4:51PM,None,0,0,2024-02-27
3263,392658,condeco777,3263,35,3,2024-02-26 11:21:16.227000,2024-02-26 11:21:30,None,None,9,0,2024-02-26 11:21:30,None,Feb 26 2024 11:21AM,None,0,15,2024-02-27
3264,398901,condeco777,3264,31,11,2024-02-26 17:32:48.263000,None,None,None,9,0,None,None,26/02/2024 17:32,None,0,0,2024-02-27
3265,405489,condeco777,3265,38,11,2024-02-26 17:34:03.603000,None,None,None,9,0,None,None,26/02/2024 17:34,None,0,0,2024-02-27
3266,397211,condeco777,3266,51,3,2024-02-26 12:05:21.547000,None,None,None,9,0,None,None,26/02/2024 12:05,None,0,0,2024-02-27
3267,394762,condeco777,3267,53,3,2024-02-26 12:06:39.790000,None,None,None,9,0,None,None,26/02/2024 12:06,None,0,0,2024-02-27
3268,392113,condeco777,3268,54,3,2024-02-26 12:07:55.357000,None,None,None,9,0,None,None,26/02/2024 12:07,None,0,0,2024-02-27
3269,395900,condeco777,3269,55,3,2024-02-26 12:08:46.777000,None,None,None,9,0,None,None,26/02/2024 12:08,None,0,0,2024-02-27
3270,364764,condeco777,3270,61,3,2024-02-26 12:10:28.477000,2024-02-26 13:00:00,None,True,9,0,2024-02-26 13:00:00,2024-02-26 13:00:00,26/02/2024 13:00,26/02/2024 13:00,0,0,2024-02-27
3271,392179,condeco777,3271,52,11,2024-02-26 17:43:38.243000,2024-02-26 17:49:27.030000,None,None,9,0,2024-02-26 12:19:27,None,Feb 26 2024  5:49PM,None,0,15,2024-02-27
3272,419948,condeco777,3272,33,11,2024-02-26 17:47:57.280000,None,None,None,9,0,None,None,None,None,0,0,2024-02-27
3273,420006,condeco777,3273,49,11,2024-02-26 17:49:11.140000,None,None,None,9,0,None,None,None,None,0,0,2024-02-27
3274,395470,condeco777,3274,48,11,2024-02-26 17:49:51.880000,None,None,None,11,0,None,None,None,None,0,0,2024-02-27
3275,388215,condeco777,3275,2,3,2024-02-26 12:22:55.757000,2024-02-26 13:00:00,None,True,9,0,2024-02-26 13:00:00,2024-02-26 13:00:00,26/02/2024 13:00,26/02/2024 13:00,0,15,2024-02-27
3276,387734,condeco777,3276,97,3,2024-02-26 15:55:27.050000,None,None,None,1,0,None,None,None,None,0,0,2024-02-27
3277,385823,condeco777,3277,31,34,2024-02-26 16:37:20.640000,None,None,None,1,0,None,None,None,None,0,0,2024-02-27
3278,401597,condeco777,3278,31,34,2024-02-26 16:46:27.770000,None,None,None,1,0,None,None,None,None,0,0,2024-02-27
3279,419287,condeco777,3279,31,34,2024-02-26 16:47:39.970000,None,None,None,1,0,None,None,None,None,0,0,2024-02-27
3280,373652,condeco777,3280,35,3,2024-02-27 05:30:10.043000,2024-02-27 10:31:00,None,True,9,0,2024-02-27 10:15:00,2024-02-27 10:15:00,27/02/2024 10:15,27/02/2024 10:15,0,15,2024-02-28
3281,362726,condeco777,3281,83,14,2024-02-27 11:41:56,2024-02-27 11:50:49,None,None,None,0,2024-02-27 06:20:49,None,Feb 27 2024 11:50AM,None,0,15,2024-02-28
3282,361897,condeco777,3282,83,14,2024-02-27 11:47:09,2024-03-14 12:31:00,None,True,None,0,2024-03-14 07:00:00,2024-03-14 07:00:00,14/03/2024 12:30,14/03/2024 12:30,0,15,2024-03-15
3283,364954,condeco777,3283,84,11,2024-02-27 11:58:13,2024-02-27 12:00:03,None,None,None,0,2024-02-27 06:30:03,None,Feb 27 2024 12:00PM,None,0,0,2024-02-28
3284,384824,condeco777,3284,84,11,2024-02-27 11:58:13,None,None,None,None,0,None,None,None,None,0,0,2024-02-28
3285,385883,condeco777,3285,84,11,2024-02-27 11:58:13,None,None,None,None,0,None,None,None,None,0,0,2024-02-28
3286,360985,condeco777,3286,84,11,2024-02-27 11:58:13,None,None,None,None,0,None,None,None,None,0,0,2024-02-28
3287,384091,condeco777,3287,84,11,2024-02-27 11:58:13,None,None,None,None,0,None,None,None,None,0,0,2024-02-28
3288,356136,condeco777,3288,84,11,2024-02-27 11:58:13,None,None,None,None,0,None,None,None,None,0,0,2024-02-28
3289,383863,condeco777,3289,84,11,2024-02-27 11:58:13,None,None,None,None,0,None,None,None,None,0,0,2024-02-28
3290,372329,condeco777,3290,84,11,2024-02-27 11:58:13,2024-03-06 17:50:52,None,None,None,0,None,None,None,None,0,0,2024-03-07
3291,374079,condeco777,3291,84,11,2024-02-27 11:58:13,None,None,None,None,0,None,None,None,None,0,0,2024-02-28
3292,360226,condeco777,3292,84,11,2024-02-27 11:58:13,None,None,None,None,0,None,None,None,None,0,0,2024-02-28
3293,370421,condeco777,3293,85,13,2024-02-27 12:05:08,2024-02-27 12:06:36,None,None,None,0,None,None,None,None,0,0,2024-02-28
3294,394822,condeco777,3294,85,13,2024-02-27 12:05:08,2024-02-27 12:06:36,None,None,None,1,None,None,None,None,0,0,2024-02-28
3295,379000,condeco777,3295,85,13,2024-02-27 12:06:36,2024-02-27 12:06:36,None,None,None,0,None,None,None,None,0,0,2024-02-28
3296,365318,condeco777,3296,85,13,2024-02-27 12:06:36,2024-02-27 12:06:36,None,None,None,0,None,None,None,None,0,0,2024-02-28
3297,355707,condeco777,3297,85,13,2024-02-27 12:06:36,2024-02-27 12:06:36,None,None,None,0,None,None,None,None,0,0,2024-02-28
3298,368622,condeco777,3298,85,13,2024-02-27 12:06:36,2024-02-27 12:06:36,None,None,None,0,None,None,None,None,0,0,2024-02-28
3299,398961,condeco777,3299,85,13,2024-02-27 12:06:36,2024-02-27 12:06:36,None,None,None,0,None,None,None,None,0,0,2024-02-28
3300,364824,condeco777,3300,85,13,2024-02-27 12:06:36,2024-02-27 12:06:36,None,None,None,0,None,None,None,None,0,0,2024-02-28
3301,361288,condeco777,3301,85,13,2024-02-27 12:06:36,2024-02-27 12:06:36,None,None,None,0,None,None,None,None,0,0,2024-02-28
3302,356735,condeco777,3302,85,13,2024-02-27 12:06:36,2024-02-27 12:06:36,None,None,None,0,None,None,None,None,0,0,2024-02-28
3303,376950,condeco777,3303,85,13,2024-02-27 12:06:36,2024-02-27 12:06:36,None,None,None,0,None,None,None,None,0,0,2024-02-28
3304,368853,condeco777,3304,86,3,2024-02-27 06:46:13,2024-02-27 12:31:00,None,True,None,0,2024-02-27 12:30:00,2024-02-27 12:30:00,27/02/2024 12:30,27/02/2024 12:30,0,15,2024-02-28
3305,377625,condeco777,3305,87,11,2024-02-27 12:21:25.007000,2024-02-27 12:22:01,None,None,9,0,2024-02-27 06:52:01,None,Feb 27 2024 12:22PM,None,0,0,2024-02-28
3306,394882,condeco777,3306,84,14,2024-02-28 10:46:36.600000,2024-02-28 12:16:00,None,True,9,0,2024-02-28 06:45:00,2024-02-28 06:45:00,28/02/2024 12:15,28/02/2024 12:15,0,0,2024-02-29
3307,364884,condeco777,3307,87,11,2024-02-28 12:07:22.417000,None,None,None,9,0,None,None,None,None,0,15,2024-02-29
3308,356795,condeco777,3308,31,11,2024-02-28 13:17:12.597000,None,None,None,9,0,None,None,28/02/2024 13:17,None,0,0,2024-02-29
3309,355767,condeco777,3309,49,11,2024-02-28 13:21:09.480000,2024-02-28 13:40:23.920000,None,None,9,0,2024-02-28 08:10:23,None,Feb 28 2024  1:40PM,None,0,0,2024-02-29
3310,356196,condeco777,3310,48,11,2024-02-28 13:29:31.837000,2024-02-28 13:40:39.380000,None,None,9,0,2024-02-28 08:10:39,None,Feb 28 2024  1:40PM,None,0,15,2024-02-29
3311,373712,condeco777,3311,50,11,2024-02-28 13:30:53.467000,2024-02-28 14:33:57.333000,None,None,9,0,2024-02-28 09:03:57,None,Feb 28 2024  2:33PM,None,0,0,2024-02-29
3312,365014,condeco777,3312,73,11,2024-02-28 13:36:19.993000,2024-02-28 14:19:56.900000,None,None,9,0,2024-02-28 08:49:56,None,Feb 28 2024  2:19PM,None,0,0,2024-02-29
3313,372389,condeco777,3313,76,14,2024-02-28 13:38:50.283000,None,None,None,9,0,None,None,28/02/2024 13:38,None,0,0,2024-02-29
3314,362786,condeco777,3314,3,8,2024-02-27 20:13:18.537000,None,None,None,11,0,None,None,None,None,0,0,2024-02-29
3315,385943,condeco777,3315,2,3,2024-02-28 08:15:37.853000,None,None,None,9,0,None,None,28/02/2024 08:15,None,0,0,2024-02-29
3316,384151,condeco777,3316,63,3,2024-02-28 08:19:27.583000,None,None,None,9,0,None,None,28/02/2024 08:19,None,0,0,2024-02-29
3317,361957,condeco777,3317,62,3,2024-02-28 08:20:00.313000,None,None,None,9,0,None,None,28/02/2024 08:20,None,0,0,2024-02-29
3318,399021,condeco777,3318,61,3,2024-02-28 08:20:53.490000,None,None,None,9,0,None,None,28/02/2024 08:20,None,0,0,2024-02-29
3319,368913,condeco777,3319,64,3,2024-02-28 08:24:37.783000,2024-02-28 08:49:40.380000,None,None,9,0,2024-02-28 08:49:40,None,Feb 28 2024  8:49AM,None,0,15,2024-02-29
3320,361348,condeco777,3320,72,30,2024-02-28 13:56:06.063000,None,None,None,11,0,None,None,None,None,0,0,2024-02-29
3321,361045,condeco777,3321,71,11,2024-02-28 13:57:07.510000,None,None,None,11,0,None,None,None,None,0,0,2024-02-29
3322,377010,condeco777,3322,71,11,2024-02-28 13:59:08.577000,None,None,None,9,0,None,None,None,None,0,15,2024-02-29
3323,544199,condeco777,3323,2,3,2024-02-29 07:52:36.960000,2024-02-29 08:02:37.897000,None,None,9,0,2024-02-29 08:02:37,None,Feb 29 2024  8:02AM,None,0,0,2024-03-01
3324,567596,condeco777,3324,2,3,2024-02-29 07:55:18,2024-02-29 09:01:00,None,True,None,0,2024-02-29 09:00:00,2024-02-29 09:00:00,29/02/2024 09:00,29/02/2024 09:00,0,0,2024-03-01
3325,579361,condeco777,3325,2,3,2024-02-29 09:39:08,2024-02-29 09:39:36.557000,None,None,None,0,2024-02-29 09:39:36,None,Feb 29 2024  9:39AM,None,0,0,2024-03-01
3326,558898,condeco777,3326,2,3,2024-02-29 09:42:07,2024-02-29 09:42:07,None,None,None,0,None,None,None,None,0,0,2024-03-01
3327,541320,condeco777,3327,2,11,2024-02-29 09:42:07,2024-02-29 09:42:07,None,None,None,0,None,None,None,None,0,15,2024-03-01
3328,597002,condeco777,3328,2,3,2024-02-29 09:45:17,2024-02-29 09:45:31.337000,None,None,None,0,2024-02-29 09:45:31,None,Feb 29 2024  9:45AM,None,0,0,2024-03-01
3329,565437,condeco777,3329,2,11,2024-02-29 09:45:17,2024-02-29 09:45:31.337000,None,None,None,0,2024-02-29 09:45:31,None,Feb 29 2024  3:15PM,None,0,0,2024-03-01
3330,565497,condeco777,3330,31,11,2024-03-01 17:18:42.023000,None,None,None,1,0,None,None,None,None,0,0,2024-03-04
3331,574734,condeco777,3331,38,11,2024-03-01 17:20:04.013000,2024-03-01 17:21:43.903000,None,None,11,1,None,None,None,None,0,0,2024-03-04
3332,541380,condeco777,3332,38,11,2024-03-01 17:25:51.420000,None,None,None,11,0,None,None,None,None,0,0,2024-03-04
3333,559493,condeco777,3333,38,11,2024-03-01 17:26:20.330000,None,None,None,9,0,None,None,01/03/2024 17:26,None,0,0,2024-03-04
3334,530391,condeco777,3334,31,11,2024-03-01 17:27:13.927000,2024-03-01 17:27:31.337000,None,None,9,0,2024-03-01 11:57:31,None,Mar  1 2024  5:27PM,None,0,15,2024-03-04
3335,558958,condeco777,3335,48,11,2024-03-01 17:28:51.590000,2024-03-01 17:28:57.367000,None,None,9,0,2024-03-01 11:58:57,None,Mar  1 2024  5:28PM,None,0,0,2024-03-04
3336,567656,condeco777,3336,50,11,2024-03-01 17:29:45.330000,None,None,None,9,0,None,None,None,None,0,15,2024-03-04
3337,573595,condeco777,3337,2,3,2024-03-01 12:01:44,2024-03-01 12:02:15.533000,None,None,None,0,2024-03-01 12:02:15,None,Mar  1 2024 12:02PM,None,0,15,2024-03-04
3338,544259,condeco777,3338,40,3,2024-03-01 12:03:44.130000,None,None,None,9,0,None,None,01/03/2024 12:03,None,0,0,2024-03-04
3339,529192,condeco777,3339,2,3,2024-03-01 12:05:42,2024-03-01 12:05:52.297000,None,None,None,0,2024-03-01 12:05:52,None,Mar  1 2024 12:05PM,None,0,0,2024-03-04
3340,579421,condeco777,3340,31,11,2024-03-04 12:45:56.423000,None,None,None,11,0,None,None,None,None,0,0,2024-03-05
3341,559018,condeco777,3341,31,11,2024-03-04 12:47:31.803000,None,None,None,9,0,None,None,None,None,0,15,2024-03-05
3342,573655,condeco777,3342,31,11,2024-03-04 15:19:56.810000,None,None,None,9,0,None,None,04/03/2024 15:19,None,0,0,2024-03-05
3343,544319,condeco777,3343,31,11,2024-03-04 15:20:25.797000,None,None,None,9,0,None,None,None,None,0,15,2024-03-05
3344,565557,condeco777,3344,2,3,2024-03-04 10:49:16.970000,None,None,None,9,0,None,None,04/03/2024 10:49,None,0,0,2024-03-05
3345,567716,condeco777,3345,40,3,2024-03-04 10:53:13.280000,2024-03-04 10:53:31.210000,None,None,9,0,None,None,04/03/2024 10:53,None,0,0,2024-03-05
3346,541440,condeco777,3346,97,3,2024-03-04 16:49:58.647000,None,None,None,1,0,None,None,None,None,0,0,2024-03-05
3347,597062,condeco777,3347,97,3,2024-03-04 17:04:14,None,None,None,None,0,None,None,None,None,0,0,2024-03-05
3348,559078,condeco777,3348,31,11,2024-03-05 11:36:48.317000,None,None,None,11,0,None,None,None,None,0,0,2024-03-06
3349,541500,condeco777,3349,2,3,2024-03-05 06:27:47.473000,2024-03-05 08:31:00,None,True,9,0,2024-03-05 08:30:00,2024-03-05 08:30:00,05/03/2024 08:30,05/03/2024 08:30,0,15,2024-03-06
3350,544379,condeco777,3350,2,3,2024-03-05 06:28:08.837000,None,None,None,9,0,None,None,None,None,0,0,2024-03-06
3351,558743,condeco777,3351,31,11,2024-03-06 17:40:33.730000,None,None,None,11,0,None,None,None,None,0,0,2024-03-07
3352,554178,condeco777,3352,31,11,2024-03-06 17:41:54.147000,2024-03-06 17:46:14.197000,None,None,9,0,2024-03-06 12:16:14,None,Mar  6 2024  5:46PM,None,0,0,2024-03-07
3353,525204,condeco777,3353,31,11,2024-03-06 17:43:51,2024-03-06 17:43:51,None,None,None,0,None,None,None,None,0,15,2024-03-07
3354,503727,condeco777,3354,31,3,2024-03-06 17:43:51,2024-03-06 17:43:51,None,None,None,0,None,None,None,None,0,0,2024-03-07
3355,560776,condeco777,3355,31,11,2024-03-06 17:48:11,2024-03-06 17:48:24.727000,None,None,None,0,2024-03-06 12:18:24,None,Mar  6 2024  5:48PM,None,0,0,2024-03-07
3356,569180,condeco777,3356,31,3,2024-03-06 17:48:11,2024-03-06 17:48:24.727000,None,None,None,0,2024-03-06 12:18:24,None,Mar  6 2024 12:18PM,None,0,0,2024-03-07
3357,569482,condeco777,3357,2,3,2024-03-06 12:34:39,None,None,None,None,0,None,None,None,None,0,0,2024-03-07
3358,551719,condeco777,3358,2,3,2024-03-06 12:34:39,None,None,None,None,0,None,None,None,None,0,0,2024-03-07
3359,532525,condeco777,3359,2,3,2024-03-06 12:34:39,None,None,None,None,0,None,None,None,None,0,0,2024-03-07
3360,576977,condeco777,3360,61,3,2024-03-06 12:36:49.193000,None,None,None,11,0,None,None,None,None,0,0,2024-03-07
3361,572121,condeco777,3361,62,3,2024-03-06 12:37:27.220000,None,None,None,11,0,None,None,None,None,0,0,2024-03-07
3362,525866,condeco777,3362,63,3,2024-03-06 12:37:57.473000,None,None,None,11,0,None,None,None,None,0,0,2024-03-07
3363,596764,condeco777,3363,31,11,2024-03-08 12:24:09.287000,None,None,None,11,0,None,None,None,None,0,0,2024-03-11
3364,607687,condeco777,3364,31,11,2024-03-08 12:25:29.680000,2024-03-08 12:25:48.353000,None,None,9,0,2024-03-08 06:55:48,None,Mar  8 2024 12:25PM,None,0,15,2024-03-11
3365,607568,condeco777,3365,31,11,2024-03-08 12:28:50,2024-03-08 12:28:50,None,None,None,0,None,None,None,None,0,0,2024-03-11
3366,579481,condeco777,3366,31,3,2024-03-08 12:28:50,2024-03-08 12:28:50,None,None,None,0,None,None,None,None,0,0,2024-03-11
3367,597122,condeco777,3367,40,3,2024-03-08 09:55:56.033000,2024-03-08 09:59:29.060000,None,None,9,0,2024-03-08 09:59:29,None,Mar  8 2024  9:59AM,None,0,15,2024-03-11
3368,593229,condeco777,3368,33,11,2024-03-08 17:13:39.363000,2024-03-08 17:13:44.347000,None,None,9,0,2024-03-08 11:43:44,None,Mar  8 2024  5:13PM,None,0,0,2024-03-11
3369,604866,condeco777,3369,37,17,2024-03-08 17:14:17.160000,2024-03-08 17:14:23.493000,None,None,9,0,2024-03-08 11:44:23,None,Mar  8 2024  5:14PM,None,0,0,2024-03-11
3370,605583,condeco777,3370,48,14,2024-03-08 17:14:58.677000,2024-03-08 17:15:08.803000,None,None,9,0,2024-03-08 11:45:08,None,Mar  8 2024  5:15PM,None,0,0,2024-03-11
3371,584470,condeco777,3371,50,11,2024-03-08 17:15:41.417000,None,None,None,9,0,None,None,08/03/2024 17:15,None,0,0,2024-03-11
3372,602165,condeco777,3372,73,11,2024-03-08 17:16:39,2024-03-08 17:17:13.173000,None,None,None,0,2024-03-08 11:47:13,None,Mar  8 2024  5:17PM,None,0,15,2024-03-11
3373,572181,condeco777,3373,31,11,2024-03-12 16:56:42.330000,None,None,None,11,0,None,None,None,None,0,0,2024-03-13
3374,538065,condeco777,3374,31,11,2024-03-13 15:53:12.467000,None,None,None,11,0,None,None,None,None,0,0,2024-03-14
3375,543524,condeco777,3375,31,11,2024-03-13 15:54:31.493000,2024-03-13 15:54:54.803000,None,None,9,0,2024-03-13 10:24:54,None,Mar 13 2024  3:54PM,None,0,0,2024-03-14
3376,530502,condeco777,3376,48,11,2024-03-13 15:58:33.330000,None,None,None,11,0,None,None,None,None,0,0,2024-03-14
3377,533321,condeco777,3377,48,11,2024-03-13 15:59:21.117000,2024-03-13 15:59:30.967000,None,None,9,0,2024-03-13 10:29:30,None,Mar 13 2024  3:59PM,None,0,15,2024-03-14
3378,546883,condeco777,3378,50,11,2024-03-13 16:00:04.050000,None,None,None,11,0,None,None,None,None,0,0,2024-03-14
3379,534227,condeco777,3379,50,11,2024-03-13 16:00:42.843000,None,None,None,9,0,None,None,13/03/2024 16:00,None,0,0,2024-03-14
3380,520366,condeco777,3380,38,11,2024-03-13 16:01:43.953000,None,None,None,9,0,None,None,None,None,0,0,2024-03-14
3381,537888,condeco777,3381,2,3,2024-03-13 10:33:58.440000,None,None,None,9,0,None,None,13/03/2024 10:33,None,0,0,2024-03-14
3382,597182,condeco777,3382,31,11,2024-03-14 11:06:49.563000,None,None,None,11,0,None,None,None,None,0,0,2024-03-15
3383,605643,condeco777,3383,97,34,2024-03-14 20:02:29,None,None,None,None,0,None,None,None,None,None,None,2024-03-15
3384,522990,condeco777,3384,31,11,2024-03-15 10:32:10.163000,None,None,None,11,0,None,None,None,None,0,0,2024-03-18
3385,521369,condeco777,3385,31,11,2024-03-15 10:41:42.040000,2024-03-15 10:42:46.330000,None,None,9,0,2024-03-15 05:12:46,None,Mar 15 2024 10:42AM,None,0,0,2024-03-18
3386,569240,condeco777,3386,97,34,2024-03-19 11:30:11,None,None,None,None,0,None,None,None,None,None,None,2024-03-20
3387,585131,condeco777,3387,31,11,2024-03-20 15:59:53.213000,None,None,None,11,0,None,None,None,None,0,0,2024-03-21
3388,607628,condeco777,3388,103,35,2024-03-20 14:27:01.433000,None,None,None,11,0,None,None,None,None,0,0,2024-03-21
3389,565873,condeco777,3389,104,35,2024-03-20 14:29:38.447000,None,None,None,11,0,None,None,None,None,0,0,2024-03-21
3390,576012,condeco777,3390,105,35,2024-03-20 14:33:09.847000,None,None,None,9,0,None,None,20/03/2024 14:33,None,0,0,2024-03-21
3391,584530,condeco777,3391,106,35,2024-03-20 14:34:55.587000,None,None,None,9,0,None,None,20/03/2024 14:34,None,0,0,2024-03-21
3392,593289,condeco777,3392,106,35,2024-03-20 14:39:09.260000,None,None,None,9,0,None,None,None,None,0,0,2024-03-21
3393,593349,condeco777,3393,31,11,2024-03-21 10:10:51.613000,None,None,None,11,0,None,None,None,None,0,0,2024-03-21
3394,569300,condeco777,3394,31,11,2024-03-21 15:26:15.043000,2024-03-21 15:26:37.517000,None,None,9,0,2024-03-21 09:56:37,None,Mar 21 2024  3:26PM,None,0,0,2024-03-22
3395,551779,condeco777,3395,62,3,2024-03-21 10:02:43.307000,None,None,None,9,0,None,None,None,None,0,0,2024-03-22
3396,572241,condeco777,3396,38,11,2024-03-21 15:37:34.877000,None,None,None,9,0,None,None,None,None,0,15,2024-03-22
3397,569542,condeco777,3397,31,11,2024-03-21 15:38:44.580000,None,None,None,9,0,None,None,None,None,0,0,2024-03-22
3398,516813,condeco777,3398,31,11,2024-03-22 09:49:31.177000,None,None,None,11,0,None,None,None,None,0,0,2024-03-25
3399,535779,condeco777,3399,31,11,2024-03-22 10:11:55.353000,2024-03-22 10:12:35.530000,None,None,9,0,2024-03-22 04:42:35,None,Mar 22 2024 10:12AM,None,0,0,2024-03-25
3400,530562,condeco777,3400,38,11,2024-03-22 12:17:36.870000,None,None,None,11,0,None,None,None,None,0,0,2024-03-25
3401,509617,condeco777,3401,38,11,2024-03-22 12:18:04.783000,None,None,None,9,0,None,None,22/03/2024 12:18,None,0,0,2024-03-25
3402,513514,condeco777,3402,50,11,2024-03-22 12:22:33.117000,2024-03-22 12:22:50.407000,None,None,9,0,2024-03-22 06:52:50,None,Mar 22 2024 12:22PM,None,0,15,2024-03-25
3403,533381,condeco777,3403,37,17,2024-03-22 12:25:32.130000,2024-03-22 12:46:00,None,True,9,0,2024-03-22 07:15:00,2024-03-22 07:15:00,22/03/2024 12:45,22/03/2024 12:45,0,0,2024-03-25
3404,504816,condeco777,3404,37,13,2024-03-22 12:25:50.087000,2024-03-22 12:27:20.013000,None,None,9,0,2024-03-22 06:57:20,None,Mar 22 2024 12:27PM,None,0,0,2024-03-25
3405,543280,condeco777,3405,33,14,2024-03-22 12:31:40.140000,None,None,None,9,0,None,None,22/03/2024 12:31,None,0,0,2024-03-25
3406,528218,condeco777,3406,2,3,2024-03-22 07:06:55.370000,None,None,None,9,0,None,None,None,None,0,0,2024-03-25
3407,505175,condeco777,3407,40,3,2024-03-22 07:07:38.280000,None,None,None,9,0,None,None,None,None,0,0,2024-03-25
3408,559553,condeco777,3408,31,11,2024-04-02 11:42:32.070000,2024-04-02 11:44:52.897000,None,None,9,0,2024-04-02 06:14:52,None,Apr  2 2024 11:44AM,None,0,0,2024-04-03
3409,537050,condeco777,3409,49,14,2024-04-02 11:45:33.507000,None,None,None,11,0,None,None,None,None,0,0,2024-04-03
3410,529252,condeco777,3410,49,14,2024-04-02 11:46:16.217000,None,None,None,9,0,None,None,02/04/2024 11:46,None,0,0,2024-04-03
3411,530451,condeco777,3411,33,14,2024-04-02 11:48:11.323000,None,None,None,9,0,None,None,02/04/2024 11:48,None,0,0,2024-04-03
3412,537948,condeco777,3412,38,11,2024-04-02 11:48:52.023000,None,None,None,11,0,None,None,None,None,0,0,2024-04-03
3413,574794,condeco777,3413,38,11,2024-04-02 11:49:35.247000,None,None,None,9,0,None,None,None,None,0,15,2024-04-03
3414,531649,condeco777,3414,2,3,2024-04-02 10:33:10,2024-04-02 10:33:32.773000,None,None,None,0,2024-04-02 10:33:32,None,Apr  2 2024 10:33AM,None,0,0,2024-04-03
3415,573715,condeco777,3415,40,3,2024-04-02 11:01:33,2024-04-02 11:01:42.360000,None,None,None,0,2024-04-02 11:01:42,None,Apr  2 2024 11:01AM,None,0,0,2024-04-03
3416,538125,condeco777,3416,51,3,2024-04-02 11:02:50,2024-04-02 11:02:56.423000,None,None,None,0,2024-04-02 11:02:56,None,Apr  2 2024 11:02AM,None,0,0,2024-04-03
3417,534287,condeco777,3417,53,3,2024-04-02 11:04:44,2024-04-02 11:04:50.580000,None,None,None,0,2024-04-02 11:04:50,None,Apr  2 2024 11:04AM,None,0,0,2024-04-03
3418,520426,condeco777,3418,55,3,2024-04-02 11:05:57,2024-04-02 11:06:03.957000,None,None,None,0,2024-04-02 11:06:03,None,Apr  2 2024 11:06AM,None,0,0,2024-04-03
3419,569360,condeco777,3419,2,3,2024-04-03 10:06:30,2024-04-03 10:07:20.610000,None,None,None,0,2024-04-03 10:07:20,None,Apr  3 2024 10:07AM,None,0,15,2024-04-04
3420,569602,condeco777,3420,31,11,2024-04-03 15:38:31.500000,None,None,None,11,0,None,None,None,None,0,0,2024-04-04
3421,525926,condeco777,3421,31,11,2024-04-03 15:39:33,2024-04-03 15:39:38.980000,None,None,None,0,2024-04-03 10:09:38,None,Apr  3 2024  3:39PM,None,0,0,2024-04-04
3422,607747,condeco777,3422,38,11,2024-04-03 17:03:09.080000,None,None,None,11,0,None,None,None,None,0,0,2024-04-04
3423,554238,condeco777,3423,38,11,2024-04-03 17:03:49,None,None,None,None,0,None,None,None,None,0,15,2024-04-04
3424,576072,condeco777,3424,33,14,2024-04-03 17:04:54.707000,None,None,None,9,0,None,None,03/04/2024 17:04,None,0,0,2024-04-04
3425,560836,condeco777,3425,37,17,2024-04-03 17:05:54,2024-04-03 17:06:01.953000,None,None,None,0,2024-04-03 11:36:01,None,Apr  3 2024  5:06PM,None,0,0,2024-04-04
3426,530071,condeco777,3426,37,17,2024-04-03 17:05:54,2024-04-04 17:31:00,None,True,None,0,2024-04-04 12:00:00,2024-04-04 12:00:00,04/04/2024 17:30,04/04/2024 17:30,0,0,2024-04-05
